id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
80120801,บ้านสุขุม,Ban Sukhum,80120801,80120801,8.337595461048853,100.17820402979851
80120802,บ้านศรีสมบูรฌ์,Ban Si Sombun,80120802,80120802,8.333637208290373,100.18766015768051
80120803,บ้านบางซอย,Ban Bang Soi,80120803,80120803,8.281555192419129,100.18401369452477
80120804,บ้านตรงบน,Ban Trong Bon,80120804,80120804,8.31006599939783,100.1684595644474
80120805,บ้านสระโพธิ์,Ban Sa Pho,80120805,80120805,8.318312036497852,100.1976902782917
80120806,บ้านสองพี่น้อง,Ban Song Phi Nong,80120806,80120806,8.29930634565609,100.18253847956657
80120807,บ้านปากตรงล่าง,Ban Pak Trong Lang,80120807,80120807,8.294690804420586,100.16448587179184
